"all","20200301",309000
"all","20200302",466000
"all","20200303",468000
"all","20200304",459000
"all","20200305",464000
"all","20200306",468000
"all","20200307",337000
"all","20200308",298000
"all","20200309",465000
"all","20200310",464000
"all","20200311",191000
"all","20200312",191000
"all","20200313",191000
"all","20200314",191000
"all","20200315",191000
"all","20200316",191000
"all","20200317",191000
"all","20200318",191000
"all","20200319",191000
"all","20200320",191000
"all","20200321",191000
"all","20200322",191000
"all","20200323",191000
"all","20200324",191000
"all","20200325",191000
"all","20200326",191000
"all","20200327",191000
"all","20200328",191000
"all","20200329",191000
"all","20200330",191000
"all","20200331",191000
"resident","20200301",191000
"resident","20200302",191000
"resident","20200303",191000
"resident","20200304",191000
"resident","20200305",191000
"resident","20200306",191000
"resident","20200307",191000
"resident","20200308",191000
"resident","20200309",191000
"resident","20200310",191000
"resident","20200311",191000
"resident","20200312",191000
"resident","20200313",191000
"resident","20200314",191000
"resident","20200315",191000
"resident","20200316",191000
"resident","20200317",191000
"resident","20200318",191000
"resident","20200319",191000
"resident","20200320",191000
"resident","20200321",191000
"resident","20200322",191000
"resident","20200323",191000
"resident","20200324",191000
"resident","20200325",191000
"resident","20200326",191000
"resident","20200327",191000
"resident","20200328",191000
"resident","20200329",191000
"resident","20200330",191000
"resident","20200331",191000
"visitor","20200301",118000
"visitor","20200302",275000
"visitor","20200303",277000
"visitor","20200304",268000
"visitor","20200305",273000
"visitor","20200306",277000
"visitor","20200307",146000
"visitor","20200308",107000
"visitor","20200309",274000
"visitor","20200310",273000
"visitor","20200311",0
"visitor","20200312",0
"visitor","20200313",0
"visitor","20200314",0
"visitor","20200315",0
"visitor","20200316",0
"visitor","20200317",0
"visitor","20200318",0
"visitor","20200319",0
"visitor","20200320",0
"visitor","20200321",0
"visitor","20200322",0
"visitor","20200323",0
"visitor","20200324",0
"visitor","20200325",0
"visitor","20200326",0
"visitor","20200327",0
"visitor","20200328",0
"visitor","20200329",0
"visitor","20200330",0
"visitor","20200331",0
