"all","20200301",629000
"all","20200302",846000
"all","20200303",847000
"all","20200304",835000
"all","20200305",843000
"all","20200306",844000
"all","20200307",670000
"all","20200308",621000
"all","20200309",843000
"all","20200310",842000
"all","20200311",502000
"all","20200312",502000
"all","20200313",502000
"all","20200314",502000
"all","20200315",502000
"all","20200316",502000
"all","20200317",502000
"all","20200318",502000
"all","20200319",502000
"all","20200320",502000
"all","20200321",502000
"all","20200322",502000
"all","20200323",502000
"all","20200324",502000
"all","20200325",502000
"all","20200326",502000
"all","20200327",502000
"all","20200328",502000
"all","20200329",502000
"all","20200330",502000
"all","20200331",502000
"resident","20200301",502000
"resident","20200302",502000
"resident","20200303",502000
"resident","20200304",502000
"resident","20200305",502000
"resident","20200306",502000
"resident","20200307",502000
"resident","20200308",502000
"resident","20200309",502000
"resident","20200310",502000
"resident","20200311",502000
"resident","20200312",502000
"resident","20200313",502000
"resident","20200314",502000
"resident","20200315",502000
"resident","20200316",502000
"resident","20200317",502000
"resident","20200318",502000
"resident","20200319",502000
"resident","20200320",502000
"resident","20200321",502000
"resident","20200322",502000
"resident","20200323",502000
"resident","20200324",502000
"resident","20200325",502000
"resident","20200326",502000
"resident","20200327",502000
"resident","20200328",502000
"resident","20200329",502000
"resident","20200330",502000
"resident","20200331",502000
"visitor","20200301",127000
"visitor","20200302",344000
"visitor","20200303",345000
"visitor","20200304",333000
"visitor","20200305",341000
"visitor","20200306",342000
"visitor","20200307",168000
"visitor","20200308",119000
"visitor","20200309",341000
"visitor","20200310",340000
"visitor","20200311",0
"visitor","20200312",0
"visitor","20200313",0
"visitor","20200314",0
"visitor","20200315",0
"visitor","20200316",0
"visitor","20200317",0
"visitor","20200318",0
"visitor","20200319",0
"visitor","20200320",0
"visitor","20200321",0
"visitor","20200322",0
"visitor","20200323",0
"visitor","20200324",0
"visitor","20200325",0
"visitor","20200326",0
"visitor","20200327",0
"visitor","20200328",0
"visitor","20200329",0
"visitor","20200330",0
"visitor","20200331",0
