"all","20200301",382000
"all","20200302",481000
"all","20200303",484000
"all","20200304",477000
"all","20200305",482000
"all","20200306",486000
"all","20200307",405000
"all","20200308",373000
"all","20200309",482000
"all","20200310",481000
"all","20200311",271000
"all","20200312",271000
"all","20200313",271000
"all","20200314",271000
"all","20200315",271000
"all","20200316",271000
"all","20200317",271000
"all","20200318",271000
"all","20200319",271000
"all","20200320",271000
"all","20200321",271000
"all","20200322",271000
"all","20200323",271000
"all","20200324",271000
"all","20200325",271000
"all","20200326",271000
"all","20200327",271000
"all","20200328",271000
"all","20200329",271000
"all","20200330",271000
"all","20200331",271000
"resident","20200301",271000
"resident","20200302",271000
"resident","20200303",271000
"resident","20200304",271000
"resident","20200305",271000
"resident","20200306",271000
"resident","20200307",271000
"resident","20200308",271000
"resident","20200309",271000
"resident","20200310",271000
"resident","20200311",271000
"resident","20200312",271000
"resident","20200313",271000
"resident","20200314",271000
"resident","20200315",271000
"resident","20200316",271000
"resident","20200317",271000
"resident","20200318",271000
"resident","20200319",271000
"resident","20200320",271000
"resident","20200321",271000
"resident","20200322",271000
"resident","20200323",271000
"resident","20200324",271000
"resident","20200325",271000
"resident","20200326",271000
"resident","20200327",271000
"resident","20200328",271000
"resident","20200329",271000
"resident","20200330",271000
"resident","20200331",271000
"visitor","20200301",111000
"visitor","20200302",210000
"visitor","20200303",213000
"visitor","20200304",206000
"visitor","20200305",211000
"visitor","20200306",215000
"visitor","20200307",134000
"visitor","20200308",102000
"visitor","20200309",211000
"visitor","20200310",210000
"visitor","20200311",0
"visitor","20200312",0
"visitor","20200313",0
"visitor","20200314",0
"visitor","20200315",0
"visitor","20200316",0
"visitor","20200317",0
"visitor","20200318",0
"visitor","20200319",0
"visitor","20200320",0
"visitor","20200321",0
"visitor","20200322",0
"visitor","20200323",0
"visitor","20200324",0
"visitor","20200325",0
"visitor","20200326",0
"visitor","20200327",0
"visitor","20200328",0
"visitor","20200329",0
"visitor","20200330",0
"visitor","20200331",0
