"all","20200301",294200
"all","20200302",361000
"all","20200303",362000
"all","20200304",358000
"all","20200305",360000
"all","20200306",362000
"all","20200307",309000
"all","20200308",288200
"all","20200309",360000
"all","20200310",360000
"all","20200311",210000
"all","20200312",210000
"all","20200313",210000
"all","20200314",210000
"all","20200315",210000
"all","20200316",210000
"all","20200317",210000
"all","20200318",210000
"all","20200319",210000
"all","20200320",210000
"all","20200321",210000
"all","20200322",210000
"all","20200323",210000
"all","20200324",210000
"all","20200325",210000
"all","20200326",210000
"all","20200327",210000
"all","20200328",210000
"all","20200329",210000
"all","20200330",210000
"all","20200331",210000
"resident","20200301",210000
"resident","20200302",210000
"resident","20200303",210000
"resident","20200304",210000
"resident","20200305",210000
"resident","20200306",210000
"resident","20200307",210000
"resident","20200308",210000
"resident","20200309",210000
"resident","20200310",210000
"resident","20200311",210000
"resident","20200312",210000
"resident","20200313",210000
"resident","20200314",210000
"resident","20200315",210000
"resident","20200316",210000
"resident","20200317",210000
"resident","20200318",210000
"resident","20200319",210000
"resident","20200320",210000
"resident","20200321",210000
"resident","20200322",210000
"resident","20200323",210000
"resident","20200324",210000
"resident","20200325",210000
"resident","20200326",210000
"resident","20200327",210000
"resident","20200328",210000
"resident","20200329",210000
"resident","20200330",210000
"resident","20200331",210000
"visitor","20200301",84200
"visitor","20200302",151000
"visitor","20200303",152000
"visitor","20200304",148000
"visitor","20200305",150000
"visitor","20200306",152000
"visitor","20200307",99000
"visitor","20200308",78200
"visitor","20200309",150000
"visitor","20200310",150000
"visitor","20200311",0
"visitor","20200312",0
"visitor","20200313",0
"visitor","20200314",0
"visitor","20200315",0
"visitor","20200316",0
"visitor","20200317",0
"visitor","20200318",0
"visitor","20200319",0
"visitor","20200320",0
"visitor","20200321",0
"visitor","20200322",0
"visitor","20200323",0
"visitor","20200324",0
"visitor","20200325",0
"visitor","20200326",0
"visitor","20200327",0
"visitor","20200328",0
"visitor","20200329",0
"visitor","20200330",0
"visitor","20200331",0
