"all","20200301",849000
"all","20200302",983000
"all","20200303",984000
"all","20200304",977000
"all","20200305",982000
"all","20200306",985000
"all","20200307",876000
"all","20200308",838000
"all","20200309",980000
"all","20200310",979000
"all","20200311",709000
"all","20200312",709000
"all","20200313",709000
"all","20200314",709000
"all","20200315",709000
"all","20200316",709000
"all","20200317",709000
"all","20200318",709000
"all","20200319",709000
"all","20200320",709000
"all","20200321",709000
"all","20200322",709000
"all","20200323",709000
"all","20200324",709000
"all","20200325",709000
"all","20200326",709000
"all","20200327",709000
"all","20200328",709000
"all","20200329",709000
"all","20200330",709000
"all","20200331",709000
"resident","20200301",709000
"resident","20200302",709000
"resident","20200303",709000
"resident","20200304",709000
"resident","20200305",709000
"resident","20200306",709000
"resident","20200307",709000
"resident","20200308",709000
"resident","20200309",709000
"resident","20200310",709000
"resident","20200311",709000
"resident","20200312",709000
"resident","20200313",709000
"resident","20200314",709000
"resident","20200315",709000
"resident","20200316",709000
"resident","20200317",709000
"resident","20200318",709000
"resident","20200319",709000
"resident","20200320",709000
"resident","20200321",709000
"resident","20200322",709000
"resident","20200323",709000
"resident","20200324",709000
"resident","20200325",709000
"resident","20200326",709000
"resident","20200327",709000
"resident","20200328",709000
"resident","20200329",709000
"resident","20200330",709000
"resident","20200331",709000
"visitor","20200301",140000
"visitor","20200302",274000
"visitor","20200303",275000
"visitor","20200304",268000
"visitor","20200305",273000
"visitor","20200306",276000
"visitor","20200307",167000
"visitor","20200308",129000
"visitor","20200309",271000
"visitor","20200310",270000
"visitor","20200311",0
"visitor","20200312",0
"visitor","20200313",0
"visitor","20200314",0
"visitor","20200315",0
"visitor","20200316",0
"visitor","20200317",0
"visitor","20200318",0
"visitor","20200319",0
"visitor","20200320",0
"visitor","20200321",0
"visitor","20200322",0
"visitor","20200323",0
"visitor","20200324",0
"visitor","20200325",0
"visitor","20200326",0
"visitor","20200327",0
"visitor","20200328",0
"visitor","20200329",0
"visitor","20200330",0
"visitor","20200331",0
