"all","20200301",505000
"all","20200302",728000
"all","20200303",726000
"all","20200304",719000
"all","20200305",722000
"all","20200306",721000
"all","20200307",535000
"all","20200308",496000
"all","20200309",725000
"all","20200310",722000
"all","20200311",381000
"all","20200312",381000
"all","20200313",381000
"all","20200314",381000
"all","20200315",381000
"all","20200316",381000
"all","20200317",381000
"all","20200318",381000
"all","20200319",381000
"all","20200320",381000
"all","20200321",381000
"all","20200322",381000
"all","20200323",381000
"all","20200324",381000
"all","20200325",381000
"all","20200326",381000
"all","20200327",381000
"all","20200328",381000
"all","20200329",381000
"all","20200330",381000
"all","20200331",381000
"resident","20200301",381000
"resident","20200302",381000
"resident","20200303",381000
"resident","20200304",381000
"resident","20200305",381000
"resident","20200306",381000
"resident","20200307",381000
"resident","20200308",381000
"resident","20200309",381000
"resident","20200310",381000
"resident","20200311",381000
"resident","20200312",381000
"resident","20200313",381000
"resident","20200314",381000
"resident","20200315",381000
"resident","20200316",381000
"resident","20200317",381000
"resident","20200318",381000
"resident","20200319",381000
"resident","20200320",381000
"resident","20200321",381000
"resident","20200322",381000
"resident","20200323",381000
"resident","20200324",381000
"resident","20200325",381000
"resident","20200326",381000
"resident","20200327",381000
"resident","20200328",381000
"resident","20200329",381000
"resident","20200330",381000
"resident","20200331",381000
"visitor","20200301",124000
"visitor","20200302",347000
"visitor","20200303",345000
"visitor","20200304",338000
"visitor","20200305",341000
"visitor","20200306",340000
"visitor","20200307",154000
"visitor","20200308",115000
"visitor","20200309",344000
"visitor","20200310",341000
"visitor","20200311",0
"visitor","20200312",0
"visitor","20200313",0
"visitor","20200314",0
"visitor","20200315",0
"visitor","20200316",0
"visitor","20200317",0
"visitor","20200318",0
"visitor","20200319",0
"visitor","20200320",0
"visitor","20200321",0
"visitor","20200322",0
"visitor","20200323",0
"visitor","20200324",0
"visitor","20200325",0
"visitor","20200326",0
"visitor","20200327",0
"visitor","20200328",0
"visitor","20200329",0
"visitor","20200330",0
"visitor","20200331",0
