"all","20200301",657000
"all","20200302",720000
"all","20200303",724000
"all","20200304",718000
"all","20200305",722000
"all","20200306",725000
"all","20200307",678000
"all","20200308",652000
"all","20200309",722000
"all","20200310",721000
"all","20200311",552000
"all","20200312",552000
"all","20200313",552000
"all","20200314",552000
"all","20200315",552000
"all","20200316",552000
"all","20200317",552000
"all","20200318",552000
"all","20200319",552000
"all","20200320",552000
"all","20200321",552000
"all","20200322",552000
"all","20200323",552000
"all","20200324",552000
"all","20200325",552000
"all","20200326",552000
"all","20200327",552000
"all","20200328",552000
"all","20200329",552000
"all","20200330",552000
"all","20200331",552000
"resident","20200301",552000
"resident","20200302",552000
"resident","20200303",552000
"resident","20200304",552000
"resident","20200305",552000
"resident","20200306",552000
"resident","20200307",552000
"resident","20200308",552000
"resident","20200309",552000
"resident","20200310",552000
"resident","20200311",552000
"resident","20200312",552000
"resident","20200313",552000
"resident","20200314",552000
"resident","20200315",552000
"resident","20200316",552000
"resident","20200317",552000
"resident","20200318",552000
"resident","20200319",552000
"resident","20200320",552000
"resident","20200321",552000
"resident","20200322",552000
"resident","20200323",552000
"resident","20200324",552000
"resident","20200325",552000
"resident","20200326",552000
"resident","20200327",552000
"resident","20200328",552000
"resident","20200329",552000
"resident","20200330",552000
"resident","20200331",552000
"visitor","20200301",105000
"visitor","20200302",168000
"visitor","20200303",172000
"visitor","20200304",166000
"visitor","20200305",170000
"visitor","20200306",173000
"visitor","20200307",126000
"visitor","20200308",100000
"visitor","20200309",170000
"visitor","20200310",169000
"visitor","20200311",0
"visitor","20200312",0
"visitor","20200313",0
"visitor","20200314",0
"visitor","20200315",0
"visitor","20200316",0
"visitor","20200317",0
"visitor","20200318",0
"visitor","20200319",0
"visitor","20200320",0
"visitor","20200321",0
"visitor","20200322",0
"visitor","20200323",0
"visitor","20200324",0
"visitor","20200325",0
"visitor","20200326",0
"visitor","20200327",0
"visitor","20200328",0
"visitor","20200329",0
"visitor","20200330",0
"visitor","20200331",0
