"all","20200301",361700
"all","20200302",458000
"all","20200303",461000
"all","20200304",454000
"all","20200305",458000
"all","20200306",460000
"all","20200307",380000
"all","20200308",353000
"all","20200309",459000
"all","20200310",457000
"all","20200311",263000
"all","20200312",263000
"all","20200313",263000
"all","20200314",263000
"all","20200315",263000
"all","20200316",263000
"all","20200317",263000
"all","20200318",263000
"all","20200319",263000
"all","20200320",263000
"all","20200321",263000
"all","20200322",263000
"all","20200323",263000
"all","20200324",263000
"all","20200325",263000
"all","20200326",263000
"all","20200327",263000
"all","20200328",263000
"all","20200329",263000
"all","20200330",263000
"all","20200331",263000
"resident","20200301",263000
"resident","20200302",263000
"resident","20200303",263000
"resident","20200304",263000
"resident","20200305",263000
"resident","20200306",263000
"resident","20200307",263000
"resident","20200308",263000
"resident","20200309",263000
"resident","20200310",263000
"resident","20200311",263000
"resident","20200312",263000
"resident","20200313",263000
"resident","20200314",263000
"resident","20200315",263000
"resident","20200316",263000
"resident","20200317",263000
"resident","20200318",263000
"resident","20200319",263000
"resident","20200320",263000
"resident","20200321",263000
"resident","20200322",263000
"resident","20200323",263000
"resident","20200324",263000
"resident","20200325",263000
"resident","20200326",263000
"resident","20200327",263000
"resident","20200328",263000
"resident","20200329",263000
"resident","20200330",263000
"resident","20200331",263000
"visitor","20200301",98700
"visitor","20200302",195000
"visitor","20200303",198000
"visitor","20200304",191000
"visitor","20200305",195000
"visitor","20200306",197000
"visitor","20200307",117000
"visitor","20200308",90000
"visitor","20200309",196000
"visitor","20200310",194000
"visitor","20200311",0
"visitor","20200312",0
"visitor","20200313",0
"visitor","20200314",0
"visitor","20200315",0
"visitor","20200316",0
"visitor","20200317",0
"visitor","20200318",0
"visitor","20200319",0
"visitor","20200320",0
"visitor","20200321",0
"visitor","20200322",0
"visitor","20200323",0
"visitor","20200324",0
"visitor","20200325",0
"visitor","20200326",0
"visitor","20200327",0
"visitor","20200328",0
"visitor","20200329",0
"visitor","20200330",0
"visitor","20200331",0
