"all","20200301",442000
"all","20200302",530000
"all","20200303",531000
"all","20200304",524000
"all","20200305",530000
"all","20200306",531000
"all","20200307",461000
"all","20200308",435000
"all","20200309",530000
"all","20200310",526000
"all","20200311",322000
"all","20200312",322000
"all","20200313",322000
"all","20200314",322000
"all","20200315",322000
"all","20200316",322000
"all","20200317",322000
"all","20200318",322000
"all","20200319",322000
"all","20200320",322000
"all","20200321",322000
"all","20200322",322000
"all","20200323",322000
"all","20200324",322000
"all","20200325",322000
"all","20200326",322000
"all","20200327",322000
"all","20200328",322000
"all","20200329",322000
"all","20200330",322000
"all","20200331",322000
"resident","20200301",322000
"resident","20200302",322000
"resident","20200303",322000
"resident","20200304",322000
"resident","20200305",322000
"resident","20200306",322000
"resident","20200307",322000
"resident","20200308",322000
"resident","20200309",322000
"resident","20200310",322000
"resident","20200311",322000
"resident","20200312",322000
"resident","20200313",322000
"resident","20200314",322000
"resident","20200315",322000
"resident","20200316",322000
"resident","20200317",322000
"resident","20200318",322000
"resident","20200319",322000
"resident","20200320",322000
"resident","20200321",322000
"resident","20200322",322000
"resident","20200323",322000
"resident","20200324",322000
"resident","20200325",322000
"resident","20200326",322000
"resident","20200327",322000
"resident","20200328",322000
"resident","20200329",322000
"resident","20200330",322000
"resident","20200331",322000
"visitor","20200301",120000
"visitor","20200302",208000
"visitor","20200303",209000
"visitor","20200304",202000
"visitor","20200305",208000
"visitor","20200306",209000
"visitor","20200307",139000
"visitor","20200308",113000
"visitor","20200309",208000
"visitor","20200310",204000
"visitor","20200311",0
"visitor","20200312",0
"visitor","20200313",0
"visitor","20200314",0
"visitor","20200315",0
"visitor","20200316",0
"visitor","20200317",0
"visitor","20200318",0
"visitor","20200319",0
"visitor","20200320",0
"visitor","20200321",0
"visitor","20200322",0
"visitor","20200323",0
"visitor","20200324",0
"visitor","20200325",0
"visitor","20200326",0
"visitor","20200327",0
"visitor","20200328",0
"visitor","20200329",0
"visitor","20200330",0
"visitor","20200331",0
