year,month,date,prefectureNameJ,prefectureNameE,testedPositive,peopleTested,hospitalized,serious,discharged,deaths,effectiveReproductionNumber
2020,5,12,北海道,Hokkaido,979,9406,432,19,502,68,0.55
2020,5,12,青森県,Aomori,27,767,6,0,21,0,
2020,5,12,岩手県,Iwate,0,430,0,0,0,0,
2020,5,12,宮城県,Miyagi,88,2322,7,0,80,1,0
2020,5,12,秋田県,Akita,16,898,1,0,15,0,
2020,5,12,山形県,Yamagata,69,2481,11,2,58,0,0
2020,5,12,福島県,Fukushima,81,2562,29,,52,0,0.34
2020,5,12,茨城県,Ibaraki,168,4008,49,2,93,9,0
2020,5,12,栃木県,Tochigi,56,2535,18,5,32,0,
2020,5,12,群馬県,Gunma,147,3119,58,2,71,18,
2020,5,12,埼玉県,Saitama,970,13327,285,9,642,43,0.96
2020,5,12,千葉県,Chiba,885,12793,303,12,542,40,1.32
2020,5,12,東京都,Tokyo,5029,20342,1932,56,2901,196,0.42
2020,5,12,神奈川県,Kanagawa,1193,6913,404,34,732,57,0.58
2020,5,12,新潟県,Niigata,82,3533,31,0,50,0,1.23
2020,5,12,富山県,Toyama,221,2858,101,2,105,15,0.31
2020,5,12,石川県,Ishikawa,283,2354,114,4,150,19,0.74
2020,5,12,福井県,Fukui,122,2139,18,2,96,8,
2020,5,12,山梨県,Yamanashi,56,3027,7,1,49,0,0
2020,5,12,長野県,Nagano,75,2216,25,2,50,,0.61
2020,5,12,岐阜県,Gifu,150,3526,17,1,127,6,0
2020,5,12,静岡県,Shizuoka,73,3165,15,2,57,1,0
2020,5,12,愛知県,Aichi,495,8492,92,4,369,34,
2020,5,12,三重県,Mie,45,2153,10,0,34,1,
2020,5,12,滋賀県,Shiga,97,1490,24,1,72,1,
2020,5,12,京都府,Kyoto,352,5652,88,3,251,13,0.66
2020,5,12,大阪府,Osaka,1750,22562,587,50,1101,61,0.59
2020,5,12,兵庫県,Hyogo,694,9765,108,21,521,35,0.64
2020,5,12,奈良県,Nara,90,2035,20,0,68,2,0.37
2020,5,12,和歌山県,Wakayama,63,3392,10,0,49,3,0.61
2020,5,12,鳥取県,Tottori,3,1198,2,0,1,0,
2020,5,12,島根県,Shimane,24,926,12,1,12,0,0
2020,5,12,岡山県,Okayama,25,1397,6,,18,,1.64
2020,5,12,広島県,Hiroshima,165,6051,74,3,89,2,0.35
2020,5,12,山口県,Yamaguchi,37,1557,4,,33,,0
2020,5,12,徳島県,Tokushima,5,635,0,0,4,1,
2020,5,12,香川県,Kagawa,28,1875,7,0,21,0,
2020,5,12,愛媛県,Ehime,48,1284,6,0,39,3,0
2020,5,12,高知県,Kochi,74,1594,6,0,65,3,0
2020,5,12,福岡県,Fukuoka,655,11413,153,11,477,24,0.27
2020,5,12,佐賀県,Saga,45,1265,20,0,23,0,0
2020,5,12,長崎県,Nagasaki,17,2405,2,0,14,1,0
2020,5,12,熊本県,Kumamoto,48,3547,21,2,24,3,0.61
2020,5,12,大分県,Oita,60,3540,5,0,54,1,
2020,5,12,宮崎県,Miyazaki,17,1250,5,0,12,,
2020,5,12,鹿児島県,Kagoshima,11,1544,3,0,8,0,
2020,5,12,沖縄県,Okinawa,142,2535,30,4,106,6,0
2020,5,13,北海道,Hokkaido,983,9690,409,18,519,70,0.49
2020,5,13,青森県,Aomori,27,776,6,0,21,0,
2020,5,13,岩手県,Iwate,0,439,0,0,0,0,
2020,5,13,宮城県,Miyagi,88,2371,6,0,81,1,
2020,5,13,秋田県,Akita,16,898,1,0,15,0,
2020,5,13,山形県,Yamagata,69,2514,11,2,58,0,0
2020,5,13,福島県,Fukushima,81,2708,24,2,57,0,0.41
2020,5,13,茨城県,Ibaraki,168,4060,47,2,94,9,0
2020,5,13,栃木県,Tochigi,57,2642,18,5,38,0,
2020,5,13,群馬県,Gunma,147,3152,53,2,76,18,0
2020,5,13,埼玉県,Saitama,973,14266,255,9,674,44,0.98
2020,5,13,千葉県,Chiba,888,16804,278,11,570,40,1.43
2020,5,13,東京都,Tokyo,5039,21742,1797,52,3039,203,0.39
2020,5,13,神奈川県,Kanagawa,1203,6913,376,34,768,59,0.66
2020,5,13,新潟県,Niigata,82,3570,30,0,51,0,1.23
2020,5,13,富山県,Toyama,222,2891,84,2,122,16,0.2
2020,5,13,石川県,Ishikawa,284,2390,113,3,152,19,0.71
2020,5,13,福井県,Fukui,122,2178,16,2,98,8,
2020,5,13,山梨県,Yamanashi,57,3108,6,1,51,0,0.37
2020,5,13,長野県,Nagano,76,2247,25,2,51,,0.55
2020,5,13,岐阜県,Gifu,150,3578,13,1,131,6,0
2020,5,13,静岡県,Shizuoka,73,3206,12,2,60,1,0
2020,5,13,愛知県,Aichi,496,8492,85,4,377,34,
2020,5,13,三重県,Mie,45,2163,10,0,34,1,
2020,5,13,滋賀県,Shiga,97,1490,20,1,76,1,
2020,5,13,京都府,Kyoto,356,5961,74,3,269,13,0.69
2020,5,13,大阪府,Osaka,1762,23237,510,45,1176,62,0.72
2020,5,13,兵庫県,Hyogo,697,9973,95,18,539,37,0.68
2020,5,13,奈良県,Nara,90,2383,18,0,70,2,0.46
2020,5,13,和歌山県,Wakayama,63,3424,10,0,50,3,0.61
2020,5,13,鳥取県,Tottori,3,1198,2,0,1,0,
2020,5,13,島根県,Shimane,24,944,10,1,14,0,0
2020,5,13,岡山県,Okayama,25,1434,4,,21,,
2020,5,13,広島県,Hiroshima,165,6181,71,1,92,2,0.46
2020,5,13,山口県,Yamaguchi,37,1557,4,1,33,0,0
2020,5,13,徳島県,Tokushima,5,635,0,0,4,1,
2020,5,13,香川県,Kagawa,28,1894,6,0,22,0,
2020,5,13,愛媛県,Ehime,51,1305,9,0,39,3,2.19
2020,5,13,高知県,Kochi,74,1604,5,0,66,3,
2020,5,13,福岡県,Fukuoka,656,11967,137,11,494,24,0.54
2020,5,13,佐賀県,Saga,46,1281,17,0,27,0,0.25
2020,5,13,長崎県,Nagasaki,17,2430,1,0,15,1,
2020,5,13,熊本県,Kumamoto,48,3592,20,2,25,3,
2020,5,13,大分県,Oita,60,3590,4,0,55,1,
2020,5,13,宮崎県,Miyazaki,17,1268,5,0,12,0,
2020,5,13,鹿児島県,Kagoshima,11,1516,3,0,8,0,
2020,5,13,沖縄県,Okinawa,142,2608,25,4,111,6,0
2020,5,14,北海道,Hokkaido,989,9938,394,17,528,72,0.5
2020,5,14,青森県,Aomori,27,784,6,0,21,0,
2020,5,14,岩手県,Iwate,0,457,0,0,0,0,
2020,5,14,宮城県,Miyagi,88,2428,5,0,82,1,
2020,5,14,秋田県,Akita,16,899,1,0,15,0,
2020,5,14,山形県,Yamagata,69,2525,11,2,58,0,0
2020,5,14,福島県,Fukushima,81,2802,23,2,58,0,0.46
2020,5,14,茨城県,Ibaraki,168,4145,44,2,98,9,0
2020,5,14,栃木県,Tochigi,57,2642,18,5,39,0,
2020,5,14,群馬県,Gunma,147,3188,47,1,82,18,0
2020,5,14,埼玉県,Saitama,977,14908,241,8,691,45,0.83
2020,5,14,千葉県,Chiba,888,11966,244,13,604,40,1.3
2020,5,14,東京都,Tokyo,5069,23216,1625,54,3232,212,0.41
2020,5,14,神奈川県,Kanagawa,1235,6913,366,34,808,62,0.84
2020,5,14,新潟県,Niigata,82,3605,30,0,51,0,1.23
2020,5,14,富山県,Toyama,224,2915,80,2,126,18,0.34
2020,5,14,石川県,Ishikawa,284,2426,105,3,159,20,0.5
2020,5,14,福井県,Fukui,122,2207,16,2,98,8,
2020,5,14,山梨県,Yamanashi,57,3162,6,1,51,0,0.37
2020,5,14,長野県,Nagano,76,2285,25,2,51,,0.55
2020,5,14,岐阜県,Gifu,150,2990,11,1,132,7,0
2020,5,14,静岡県,Shizuoka,73,3237,11,2,61,1,0
2020,5,14,愛知県,Aichi,501,8773,75,4,388,34,0.42
2020,5,14,三重県,Mie,45,2219,8,0,36,1,
2020,5,14,滋賀県,Shiga,97,1529,19,1,77,1,
2020,5,14,京都府,Kyoto,357,6032,67,1,277,13,0.48
2020,5,14,大阪府,Osaka,1765,24030,462,43,1228,63,0.8
2020,5,14,兵庫県,Hyogo,698,10147,87,19,548,37,0.63
2020,5,14,奈良県,Nara,90,2383,14,0,74,2,0.25
2020,5,14,和歌山県,Wakayama,63,3450,8,0,52,3,
2020,5,14,鳥取県,Tottori,3,1213,2,0,1,0,
2020,5,14,島根県,Shimane,24,957,9,1,15,0,0
2020,5,14,岡山県,Okayama,25,1466,4,,21,,
2020,5,14,広島県,Hiroshima,165,6250,56,1,107,2,0.55
2020,5,14,山口県,Yamaguchi,37,1585,4,1,33,0,0
2020,5,14,徳島県,Tokushima,5,635,0,0,4,1,
2020,5,14,香川県,Kagawa,28,1907,2,0,26,0,
2020,5,14,愛媛県,Ehime,68,1393,25,0,40,3,8.5
2020,5,14,高知県,Kochi,74,1624,5,0,66,3,
2020,5,14,福岡県,Fukuoka,657,12119,121,10,510,25,0.61
2020,5,14,佐賀県,Saga,46,1285,17,0,27,0,0.37
2020,5,14,長崎県,Nagasaki,17,2477,1,0,15,1,
2020,5,14,熊本県,Kumamoto,48,3623,14,1,31,3,
2020,5,14,大分県,Oita,60,3590,3,0,55,1,
2020,5,14,宮崎県,Miyazaki,17,1278,5,0,12,0,
2020,5,14,鹿児島県,Kagoshima,10,1536,3,0,7,0,
2020,5,14,沖縄県,Okinawa,142,2643,21,4,115,6,
2020,5,15,北海道,Hokkaido,999,10183,389,18,560,73,0.57
2020,5,15,青森県,Aomori,27,797,5,0,21,0,0
2020,5,15,岩手県,Iwate,0,465,0,0,0,0,
2020,5,15,宮城県,Miyagi,88,2475,5,0,82,1,
2020,5,15,秋田県,Akita,16,905,1,0,15,0,
2020,5,15,山形県,Yamagata,69,2541,11,2,58,0,0
2020,5,15,福島県,Fukushima,81,2827,20,2,61,0,0
2020,5,15,茨城県,Ibaraki,168,4252,38,2,105,9,0
2020,5,15,栃木県,Tochigi,58,2795,18,5,40,0,
2020,5,15,群馬県,Gunma,147,3237,47,1,82,18,0
2020,5,15,埼玉県,Saitama,979,15348,204,8,730,45,0.49
2020,5,15,千葉県,Chiba,890,12272,218,11,627,42,0.35
2020,5,15,東京都,Tokyo,5078,24530,1473,53,3386,219,0.43
2020,5,15,神奈川県,Kanagawa,1251,7931,379,34,809,63,0.94
2020,5,15,新潟県,Niigata,83,3710,22,0,60,0,0.32
2020,5,15,富山県,Toyama,224,2935,69,2,137,18,0.64
2020,5,15,石川県,Ishikawa,285,2448,99,3,166,20,0.59
2020,5,15,福井県,Fukui,122,2297,15,2,99,8,
2020,5,15,山梨県,Yamanashi,57,3205,6,1,51,0,0.61
2020,5,15,長野県,Nagano,76,2324,24,2,52,,0.37
2020,5,15,岐阜県,Gifu,150,3018,10,1,133,7,0
2020,5,15,静岡県,Shizuoka,73,3261,6,2,66,1,
2020,5,15,愛知県,Aichi,503,8773,74,4,390,34,
2020,5,15,三重県,Mie,45,2264,7,0,37,1,
2020,5,15,滋賀県,Shiga,98,1556,20,1,77,1,1
2020,5,15,京都府,Kyoto,358,6285,62,1,283,13,0.57
2020,5,15,大阪府,Osaka,1768,24655,434,41,1256,66,0.76
2020,5,15,兵庫県,Hyogo,698,10318,78,19,559,38,0.71
2020,5,15,奈良県,Nara,90,2383,12,0,76,2,0.37
2020,5,15,和歌山県,Wakayama,63,3477,8,0,52,3,
2020,5,15,鳥取県,Tottori,3,1223,2,0,1,0,
2020,5,15,島根県,Shimane,24,967,8,1,16,0,0
2020,5,15,岡山県,Okayama,25,1483,2,,23,,
2020,5,15,広島県,Hiroshima,165,6320,52,1,111,2,0
2020,5,15,山口県,Yamaguchi,37,1598,4,1,33,0,0
2020,5,15,徳島県,Tokushima,5,663,0,0,4,1,
2020,5,15,香川県,Kagawa,28,1935,2,0,26,0,
2020,5,15,愛媛県,Ehime,70,1441,26,0,41,3,9.1
2020,5,15,高知県,Kochi,74,1650,5,0,66,3,
2020,5,15,福岡県,Fukuoka,657,12301,110,10,522,25,1
2020,5,15,佐賀県,Saga,46,1301,15,0,29,0,0.46
2020,5,15,長崎県,Nagasaki,17,2500,1,0,15,1,
2020,5,15,熊本県,Kumamoto,48,3656,14,1,31,3,0
2020,5,15,大分県,Oita,60,3644,3,0,56,1,
2020,5,15,宮崎県,Miyazaki,17,1290,4,0,13,0,
2020,5,15,鹿児島県,Kagoshima,10,1585,3,0,7,0,
2020,5,15,沖縄県,Okinawa,142,2643,21,4,115,6,
2020,5,16,北海道,Hokkaido,1006,10485,366,17,589,74,0.61
2020,5,16,青森県,Aomori,27,800,5,0,21,0,0
2020,5,16,岩手県,Iwate,0,465,0,0,0,0,
2020,5,16,宮城県,Miyagi,88,2511,3,0,84,1,
2020,5,16,秋田県,Akita,16,905,1,0,15,0,
2020,5,16,山形県,Yamagata,69,2552,11,2,58,0,0
2020,5,16,福島県,Fukushima,81,3047,18,2,63,0,0
2020,5,16,茨城県,Ibaraki,168,4202,30,1,111,9,0
2020,5,16,栃木県,Tochigi,60,2844,18,5,40,0,
2020,5,16,群馬県,Gunma,147,3268,36,1,93,18,0
2020,5,16,埼玉県,Saitama,984,15430,196,8,742,46,0.38
2020,5,16,千葉県,Chiba,898,12529,204,11,649,42,0.46
2020,5,16,東京都,Tokyo,5092,25362,1388,55,3474,230,0.46
2020,5,16,神奈川県,Kanagawa,1263,7931,379,34,809,63,1.19
2020,5,16,新潟県,Niigata,83,3710,22,0,60,0,0.32
2020,5,16,富山県,Toyama,225,2915,51,2,156,18,1.2
2020,5,16,石川県,Ishikawa,286,2448,95,3,170,21,0.63
2020,5,16,福井県,Fukui,122,2297,12,2,102,8,
2020,5,16,山梨県,Yamanashi,57,3205,6,1,51,0,1
2020,5,16,長野県,Nagano,76,2324,24,2,52,,0.52
2020,5,16,岐阜県,Gifu,150,3039,9,1,134,7,
2020,5,16,静岡県,Shizuoka,73,3282,6,2,66,1,
2020,5,16,愛知県,Aichi,503,8896,65,2,400,34,
2020,5,16,三重県,Mie,45,2335,7,0,37,1,
2020,5,16,滋賀県,Shiga,99,1582,20,1,78,1,1.64
2020,5,16,京都府,Kyoto,358,6285,62,1,283,13,0.68
2020,5,16,大阪府,Osaka,1770,25274,424,39,1265,70,0.61
2020,5,16,兵庫県,Hyogo,699,10456,75,17,565,38,0.46
2020,5,16,奈良県,Nara,90,2383,11,0,77,2,0
2020,5,16,和歌山県,Wakayama,63,3504,8,0,52,3,
2020,5,16,鳥取県,Tottori,3,1237,2,0,1,0,
2020,5,16,島根県,Shimane,24,979,8,1,16,0,0
2020,5,16,岡山県,Okayama,25,1536,2,,23,,1
2020,5,16,広島県,Hiroshima,165,6320,50,1,113,2,0
2020,5,16,山口県,Yamaguchi,37,1598,4,1,33,0,0
2020,5,16,徳島県,Tokushima,5,663,0,0,4,1,
2020,5,16,香川県,Kagawa,28,1962,2,0,26,0,
2020,5,16,愛媛県,Ehime,70,1441,26,0,41,3,9.1
2020,5,16,高知県,Kochi,74,1624,5,0,66,3,
2020,5,16,福岡県,Fukuoka,657,12485,94,10,538,25,0.85
2020,5,16,佐賀県,Saga,47,1310,16,0,29,0,0.75
2020,5,16,長崎県,Nagasaki,17,2535,1,0,15,1,
2020,5,16,熊本県,Kumamoto,48,3656,14,1,31,3,0
2020,5,16,大分県,Oita,60,3668,3,0,56,1,
2020,5,16,宮崎県,Miyazaki,17,1290,3,0,14,0,
2020,5,16,鹿児島県,Kagoshima,10,1599,3,0,7,0,
2020,5,16,沖縄県,Okinawa,142,2693,12,4,124,6,
2020,5,17,北海道,Hokkaido,1014,10770,343,16,601,75,0.67
2020,5,17,青森県,Aomori,27,800,5,0,21,0,0
2020,5,17,岩手県,Iwate,0,465,0,0,0,0,
2020,5,17,宮城県,Miyagi,88,2511,1,0,85,1,
2020,5,17,秋田県,Akita,16,905,1,0,15,0,
2020,5,17,山形県,Yamagata,69,2560,11,2,58,0,0
2020,5,17,福島県,Fukushima,81,2827,15,2,66,0,0
2020,5,17,茨城県,Ibaraki,168,4202,29,1,130,9,0
2020,5,17,栃木県,Tochigi,60,2888,18,5,40,0,1.64
2020,5,17,群馬県,Gunma,147,3284,35,1,94,18,0
2020,5,17,埼玉県,Saitama,988,15507,192,8,750,46,0.39
2020,5,17,千葉県,Chiba,898,12773,203,11,650,42,0.47
2020,5,17,東京都,Tokyo,5097,25776,1348,54,3512,237,0.49
2020,5,17,神奈川県,Kanagawa,1268,7931,379,34,809,63,1.24
2020,5,17,新潟県,Niigata,83,3710,22,0,60,0,0.32
2020,5,17,富山県,Toyama,225,2935,51,2,156,18,1.78
2020,5,17,石川県,Ishikawa,287,2448,89,3,177,21,0.73
2020,5,17,福井県,Fukui,122,2297,12,2,102,8,
2020,5,17,山梨県,Yamanashi,57,3205,6,1,51,0,
2020,5,17,長野県,Nagano,76,2324,24,2,52,,0.61
2020,5,17,岐阜県,Gifu,150,3059,9,1,134,7,
2020,5,17,静岡県,Shizuoka,73,3290,6,2,66,1,
2020,5,17,愛知県,Aichi,504,8963,63,2,404,34,3.16
2020,5,17,三重県,Mie,45,2347,6,0,38,1,
2020,5,17,滋賀県,Shiga,99,1596,20,1,78,1,1.64
2020,5,17,京都府,Kyoto,358,6285,62,1,283,13,0.77
2020,5,17,大阪府,Osaka,1770,25638,408,39,1281,70,0.47
2020,5,17,兵庫県,Hyogo,699,10522,70,17,571,38,0.35
2020,5,17,奈良県,Nara,90,2383,9,0,79,2,0
2020,5,17,和歌山県,Wakayama,63,3529,8,0,52,3,
2020,5,17,鳥取県,Tottori,3,1247,2,0,1,0,
2020,5,17,島根県,Shimane,24,993,8,1,16,0,
2020,5,17,岡山県,Okayama,25,1555,2,,23,,1
2020,5,17,広島県,Hiroshima,165,6320,50,1,113,2,0
2020,5,17,山口県,Yamaguchi,37,1598,4,1,33,0,0
2020,5,17,徳島県,Tokushima,5,669,0,0,4,1,
2020,5,17,香川県,Kagawa,28,1983,1,0,27,0,
2020,5,17,愛媛県,Ehime,71,1600,25,2,43,3,
2020,5,17,高知県,Kochi,74,1681,4,0,67,3,
2020,5,17,福岡県,Fukuoka,657,11443,89,10,543,25,0.61
2020,5,17,佐賀県,Saga,47,1317,15,0,30,0,1.64
2020,5,17,長崎県,Nagasaki,17,2552,1,0,15,1,
2020,5,17,熊本県,Kumamoto,48,3725,10,1,35,3,0
2020,5,17,大分県,Oita,60,3677,3,0,56,1,
2020,5,17,宮崎県,Miyazaki,17,1290,3,0,14,0,
2020,5,17,鹿児島県,Kagoshima,10,1616,3,0,7,0,
2020,5,17,沖縄県,Okinawa,142,2724,13,4,123,6,
2020,5,18,北海道,Hokkaido,1015,10885,338,16,620,76,0.66
2020,5,18,青森県,Aomori,27,802,5,0,21,1,0
2020,5,18,岩手県,Iwate,0,514,0,0,0,0,
2020,5,18,宮城県,Miyagi,88,2575,2,0,85,1,
2020,5,18,秋田県,Akita,16,910,1,0,15,0,
2020,5,18,山形県,Yamagata,69,2562,11,2,58,0,0
2020,5,18,福島県,Fukushima,81,3170,15,1,66,0,0
2020,5,18,茨城県,Ibaraki,168,4252,26,1,133,9,0
2020,5,18,栃木県,Tochigi,60,2915,19,5,40,0,1.64
2020,5,18,群馬県,Gunma,147,3308,33,1,96,18,0
2020,5,18,埼玉県,Saitama,991,16277,182,8,763,46,0.39
2020,5,18,千葉県,Chiba,900,12955,196,11,662,42,0.43
2020,5,18,東京都,Tokyo,5107,26894,1234,52,3632,241,0.57
2020,5,18,神奈川県,Kanagawa,1276,8220,324,30,888,64,1.28
2020,5,18,新潟県,Niigata,83,3762,18,0,64,0,0.32
2020,5,18,富山県,Toyama,227,2997,42,1,165,20,0.75
2020,5,18,石川県,Ishikawa,287,2501,83,3,182,22,0.55
2020,5,18,福井県,Fukui,122,2322,9,2,104,8,
2020,5,18,山梨県,Yamanashi,57,3337,6,1,51,0,
2020,5,18,長野県,Nagano,76,2433,22,1,54,,0.32
2020,5,18,岐阜県,Gifu,150,3065,8,1,135,7,
2020,5,18,静岡県,Shizuoka,73,3295,2,1,70,1,
2020,5,18,愛知県,Aichi,506,9176,54,2,413,34,3.6
2020,5,18,三重県,Mie,45,2360,5,0,39,1,
2020,5,18,滋賀県,Shiga,99,1599,19,1,79,1,1.64
2020,5,18,京都府,Kyoto,358,7092,53,2,291,14,0.41
2020,5,18,大阪府,Osaka,1771,25983,396,36,1294,70,0.53
2020,5,18,兵庫県,Hyogo,699,10623,60,15,581,38,0.31
2020,5,18,奈良県,Nara,90,2383,9,0,79,2,0
2020,5,18,和歌山県,Wakayama,63,3540,8,0,52,3,
2020,5,18,鳥取県,Tottori,3,1249,2,0,1,0,
2020,5,18,島根県,Shimane,24,1003,8,1,16,0,
2020,5,18,岡山県,Okayama,25,1560,2,,23,,1
2020,5,18,広島県,Hiroshima,166,6457,50,1,114,2,0.46
2020,5,18,山口県,Yamaguchi,37,1621,3,1,34,0,0
2020,5,18,徳島県,Tokushima,5,673,0,0,4,1,
2020,5,18,香川県,Kagawa,28,1988,1,0,27,0,
2020,5,18,愛媛県,Ehime,73,1695,27,2,43,3,
2020,5,18,高知県,Kochi,74,1684,4,0,67,3,
2020,5,18,福岡県,Fukuoka,658,11497,83,8,550,25,0.75
2020,5,18,佐賀県,Saga,47,1320,15,0,30,0,1.64
2020,5,18,長崎県,Nagasaki,17,2556,0,0,16,1,
2020,5,18,熊本県,Kumamoto,48,3741,10,1,35,3,0
2020,5,18,大分県,Oita,60,3692,3,0,56,1,
2020,5,18,宮崎県,Miyazaki,17,1308,3,0,14,0,
2020,5,18,鹿児島県,Kagoshima,10,1616,3,0,7,0,
2020,5,18,沖縄県,Okinawa,142,2735,12,4,125,6,
2020,5,19,北海道,Hokkaido,1018,11072,319,18,642,77,0.56
2020,5,19,青森県,Aomori,27,804,5,0,21,1,0
2020,5,19,岩手県,Iwate,0,554,0,0,0,0,
2020,5,19,宮城県,Miyagi,88,2588,2,0,85,1,
2020,5,19,秋田県,Akita,16,913,1,0,15,0,
2020,5,19,山形県,Yamagata,69,2576,11,2,58,0,
2020,5,19,福島県,Fukushima,81,3338,15,1,66,0,0
2020,5,19,茨城県,Ibaraki,168,4346,26,1,133,9,
2020,5,19,栃木県,Tochigi,61,2952,15,5,44,0,1.92
2020,5,19,群馬県,Gunma,148,3349,29,1,101,18,1
2020,5,19,埼玉県,Saitama,991,16890,143,6,802,46,0.43
2020,5,19,千葉県,Chiba,900,13050,145,11,713,42,0.42
2020,5,19,東京都,Tokyo,5112,28068,1020,49,3848,244,0.54
2020,5,19,神奈川県,Kanagawa,1284,8317,312,32,904,68,1.21
2020,5,19,新潟県,Niigata,83,3843,18,0,64,0,0.37
2020,5,19,富山県,Toyama,227,3000,41,1,166,20,1.14
2020,5,19,石川県,Ishikawa,290,2513,77,3,191,22,0.58
2020,5,19,福井県,Fukui,122,2347,9,2,104,8,
2020,5,19,山梨県,Yamanashi,58,3395,7,1,51,0,
2020,5,19,長野県,Nagano,76,2450,21,1,55,,0.46
2020,5,19,岐阜県,Gifu,150,3083,7,1,136,7,
2020,5,19,静岡県,Shizuoka,73,3315,2,1,70,1,
2020,5,19,愛知県,Aichi,506,9176,44,2,423,34,
2020,5,19,三重県,Mie,45,2362,5,0,39,1,
2020,5,19,滋賀県,Shiga,99,1623,17,1,81,1,
2020,5,19,京都府,Kyoto,358,7109,47,4,297,14,0.55
2020,5,19,大阪府,Osaka,1774,26485,396,36,1323,71,0.5
2020,5,19,兵庫県,Hyogo,699,10788,49,13,594,38,0.37
2020,5,19,奈良県,Nara,90,2383,7,0,81,2,0
2020,5,19,和歌山県,Wakayama,63,3554,8,0,52,3,0
2020,5,19,鳥取県,Tottori,3,1260,2,0,1,0,
2020,5,19,島根県,Shimane,24,1044,8,1,16,0,
2020,5,19,岡山県,Okayama,25,1570,2,,23,,0
2020,5,19,広島県,Hiroshima,166,6513,47,1,117,2,0.46
2020,5,19,山口県,Yamaguchi,37,1628,3,1,34,0,
2020,5,19,徳島県,Tokushima,5,675,0,0,4,1,
2020,5,19,香川県,Kagawa,28,2013,1,0,27,0,
2020,5,19,愛媛県,Ehime,74,1768,27,2,44,3,
2020,5,19,高知県,Kochi,74,1689,4,0,67,3,
2020,5,19,福岡県,Fukuoka,658,11519,80,8,553,25,0.69
2020,5,19,佐賀県,Saga,47,1339,14,0,31,0,
2020,5,19,長崎県,Nagasaki,17,2577,0,0,16,1,
2020,5,19,熊本県,Kumamoto,48,3755,10,1,35,3,0
2020,5,19,大分県,Oita,60,3728,3,0,56,1,
2020,5,19,宮崎県,Miyazaki,17,1314,3,0,14,0,
2020,5,19,鹿児島県,Kagoshima,10,1623,3,0,7,0,
2020,5,19,沖縄県,Okinawa,142,2752,10,4,127,6,
2020,5,20,北海道,Hokkaido,1019,11435,299,17,670,77,0.63
2020,5,20,青森県,Aomori,27,808,5,0,21,1,0
2020,5,20,岩手県,Iwate,0,561,0,0,0,0,
2020,5,20,宮城県,Miyagi,88,2616,1,0,86,1,
2020,5,20,秋田県,Akita,16,914,0,0,16,0,
2020,5,20,山形県,Yamagata,69,2588,11,2,58,0,
2020,5,20,福島県,Fukushima,81,3455,13,1,68,0,0
2020,5,20,茨城県,Ibaraki,168,4385,22,1,137,9,
2020,5,20,栃木県,Tochigi,62,3024,15,5,46,0,1.44
2020,5,20,群馬県,Gunma,148,3368,25,1,104,19,
2020,5,20,埼玉県,Saitama,996,17335,138,4,812,46,0.48
2020,5,20,千葉県,Chiba,901,13155,122,10,737,42,0.38
2020,5,20,東京都,Tokyo,5117,29152,929,44,3941,247,0.57
2020,5,20,神奈川県,Kanagawa,1302,8483,301,29,933,68,1.24
2020,5,20,新潟県,Niigata,83,3874,15,0,67,0,0.37
2020,5,20,富山県,Toyama,227,3025,41,0,166,20,1.44
2020,5,20,石川県,Ishikawa,290,2543,73,3,195,22,0.58
2020,5,20,福井県,Fukui,122,2373,8,2,105,8,
2020,5,20,山梨県,Yamanashi,60,3483,8,1,52,0,2.19
2020,5,20,長野県,Nagano,76,2492,21,1,55,,0
2020,5,20,岐阜県,Gifu,150,3115,6,1,137,7,
2020,5,20,静岡県,Shizuoka,73,3332,2,1,70,1,
2020,5,20,愛知県,Aichi,506,9368,39,0,428,34,
2020,5,20,三重県,Mie,45,2367,5,0,39,1,
2020,5,20,滋賀県,Shiga,99,1649,18,1,80,1,
2020,5,20,京都府,Kyoto,358,7228,41,4,303,14,0.24
2020,5,20,大阪府,Osaka,1777,27068,368,37,1365,76,0.35
2020,5,20,兵庫県,Hyogo,699,10950,43,12,601,38,0.19
2020,5,20,奈良県,Nara,91,2754,8,1,81,2,0.61
2020,5,20,和歌山県,Wakayama,63,3573,8,0,52,3,0
2020,5,20,鳥取県,Tottori,3,1269,1,0,2,0,
2020,5,20,島根県,Shimane,24,1052,8,1,16,0,
2020,5,20,岡山県,Okayama,25,1589,1,,24,,0
2020,5,20,広島県,Hiroshima,166,6599,43,1,121,2,0.46
2020,5,20,山口県,Yamaguchi,37,1640,3,1,34,0,
2020,5,20,徳島県,Tokushima,5,684,0,0,4,1,
2020,5,20,香川県,Kagawa,28,2023,1,0,27,0,
2020,5,20,愛媛県,Ehime,74,1781,27,1,44,3,4.28
2020,5,20,高知県,Kochi,74,1703,3,0,68,3,
2020,5,20,福岡県,Fukuoka,658,11578,63,6,570,25,0.52
2020,5,20,佐賀県,Saga,47,1354,14,0,31,0,1
2020,5,20,長崎県,Nagasaki,17,2587,0,0,16,1,
2020,5,20,熊本県,Kumamoto,48,3778,10,1,35,3,0
2020,5,20,大分県,Oita,60,3761,2,0,57,1,
2020,5,20,宮崎県,Miyazaki,17,1324,3,0,14,0,
2020,5,20,鹿児島県,Kagoshima,10,1653,2,0,8,0,
2020,5,20,沖縄県,Okinawa,142,2773,8,4,130,6,
